#IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID
687.000 0.999 -0.009 -0.045 0.007 1.530 0.004 0.108 1.000
530.000 1.000 0.005 -0.015 0.005 -0.330 0.016 0.099 1.000
531.000 1.000 0.002 -0.016 0.004 -0.318 0.017 0.098 1.000
532.000 1.000 0.003 -0.017 0.007 -0.307 0.016 0.097 1.000
533.000 1.000 0.001 -0.017 0.008 -0.294 0.015 0.097 1.000
601.000 1.000 -0.009 -0.024 0.009 0.506 0.015 0.084 1.000
534.000 1.000 0.004 -0.019 0.007 -0.283 0.015 0.095 1.000
535.000 1.000 0.006 -0.020 0.004 -0.271 0.016 0.094 1.000
546.000 1.000 -0.011 -0.024 -0.001 -0.144 0.022 0.090 1.000
536.000 1.000 0.002 -0.024 0.001 -0.261 0.019 0.092 1.000
645.000 0.999 -0.001 -0.038 0.004 1.027 0.003 0.097 1.000
537.000 1.000 -0.001 -0.023 0.002 -0.248 0.019 0.092 1.000
655.000 0.999 -0.014 -0.041 0.005 1.146 0.005 0.104 1.000
538.000 1.000 -0.002 -0.024 -0.001 -0.236 0.020 0.092 1.000
646.000 0.999 -0.006 -0.039 0.005 1.038 0.006 0.099 1.000
539.000 1.000 -0.005 -0.026 -0.002 -0.224 0.021 0.091 1.000
540.000 1.000 -0.013 -0.023 -0.002 -0.213 0.024 0.092 1.000
541.000 1.000 -0.010 -0.024 -0.001 -0.202 0.022 0.092 1.000
542.000 1.000 -0.011 -0.024 -0.002 -0.191 0.023 0.091 1.000
543.000 1.000 -0.012 -0.024 -0.002 -0.179 0.023 0.091 1.000
694.000 0.999 -0.009 -0.047 0.005 1.614 -0.001 0.113 1.000
544.000 1.000 -0.010 -0.023 0.000 -0.166 0.021 0.091 1.000
923.000 0.997 0.001 -0.077 0.013 4.320 0.026 0.274 1.000
545.000 1.000 -0.010 -0.024 -0.001 -0.155 0.022 0.091 1.000
547.000 1.000 -0.007 -0.023 -0.001 -0.132 0.021 0.090 1.000
1048.000 0.995 0.015 -0.095 0.016 5.818 0.040 0.436 1.000
550.000 1.000 -0.008 -0.026 -0.001 -0.097 0.021 0.088 1.000
551.000 1.000 -0.012 -0.026 0.002 -0.086 0.021 0.088 1.000
552.000 1.000 -0.011 -0.026 0.004 -0.074 0.020 0.088 1.000
553.000 1.000 -0.015 -0.024 0.006 -0.062 0.020 0.089 1.000
554.000 1.000 -0.011 -0.025 0.009 -0.050 0.018 0.088 1.000
555.000 1.000 -0.015 -0.025 0.007 -0.038 0.019 0.089 1.000
556.000 1.000 -0.015 -0.025 0.007 -0.026 0.019 0.088 1.000
558.000 1.000 -0.017 -0.024 0.008 -0.003 0.019 0.088 1.000
559.000 1.000 -0.015 -0.025 0.007 0.009 0.019 0.088 1.000
560.000 1.000 -0.013 -0.026 0.006 0.020 0.019 0.088 1.000
562.000 1.000 -0.012 -0.027 0.006 0.043 0.018 0.087 1.000
563.000 1.000 -0.010 -0.025 0.005 0.055 0.018 0.087 1.000
565.000 1.000 -0.008 -0.025 0.004 0.079 0.017 0.087 1.000
566.000 1.000 -0.010 -0.026 0.003 0.091 0.017 0.087 1.000
568.000 1.000 -0.015 -0.024 0.005 0.115 0.018 0.087 1.000
570.000 1.000 -0.011 -0.024 0.005 0.138 0.017 0.086 1.000
572.000 1.000 -0.017 -0.023 0.003 0.161 0.019 0.086 1.000
573.000 1.000 -0.020 -0.023 0.001 0.173 0.019 0.087 1.000
649.000 0.999 -0.013 -0.038 0.007 1.074 0.010 0.098 1.000
574.000 1.000 -0.016 -0.023 0.001 0.185 0.018 0.086 1.000
575.000 1.000 -0.011 -0.021 0.005 0.198 0.017 0.085 1.000
576.000 1.000 -0.008 -0.022 0.007 0.209 0.017 0.085 1.000
578.000 1.000 -0.015 -0.023 0.007 0.233 0.018 0.086 1.000
579.000 0.999 -0.023 -0.023 0.005 0.244 0.019 0.086 1.000
581.000 1.000 -0.015 -0.023 0.005 0.268 0.017 0.086 1.000
640.000 0.999 -0.006 -0.036 0.007 0.968 0.009 0.095 1.000
582.000 1.000 -0.010 -0.023 0.008 0.280 0.017 0.085 1.000
583.000 1.000 -0.017 -0.024 0.010 0.292 0.019 0.086 1.000
584.000 0.999 -0.021 -0.024 0.013 0.304 0.021 0.086 1.000
585.000 0.999 -0.018 -0.024 0.011 0.316 0.020 0.086 1.000
587.000 1.000 -0.008 -0.025 0.010 0.340 0.016 0.086 1.000
589.000 1.000 -0.014 -0.025 0.009 0.363 0.018 0.086 1.000
618.000 1.000 -0.005 -0.024 0.007 0.707 0.012 0.080 1.000
590.000 0.999 -0.022 -0.024 0.011 0.375 0.020 0.085 1.000
617.000 1.000 -0.008 -0.025 0.005 0.695 0.010 0.082 1.000
591.000 0.999 -0.025 -0.025 0.010 0.386 0.021 0.086 1.000
734.000 0.999 -0.014 -0.043 -0.001 2.090 -0.029 0.099 1.000
592.000 0.999 -0.020 -0.024 0.011 0.399 0.020 0.086 1.000
593.000 1.000 -0.011 -0.024 0.010 0.411 0.018 0.085 1.000
594.000 1.000 -0.012 -0.026 0.007 0.423 0.016 0.086 1.000
598.000 1.000 -0.011 -0.025 0.007 0.471 0.014 0.085 1.000
599.000 1.000 -0.017 -0.023 0.009 0.483 0.017 0.084 1.000
602.000 1.000 -0.009 -0.023 0.009 0.518 0.016 0.082 1.000
658.000 0.999 -0.012 -0.042 0.010 1.182 0.014 0.104 1.000
714.000 0.999 -0.011 -0.044 0.007 1.855 0.003 0.104 1.000
1013.000 0.995 0.023 -0.098 0.021 5.379 0.106 0.481 1.000
603.000 1.000 -0.008 -0.024 0.006 0.530 0.013 0.083 1.000
604.000 1.000 -0.011 -0.024 0.004 0.542 0.012 0.084 1.000
605.000 1.000 -0.012 -0.022 0.006 0.554 0.013 0.082 1.000
606.000 1.000 -0.009 -0.023 0.007 0.566 0.013 0.082 1.000
608.000 1.000 -0.004 -0.027 0.001 0.588 0.007 0.085 1.000
609.000 1.000 -0.007 -0.027 0.002 0.600 0.008 0.086 1.000
740.000 0.999 -0.006 -0.046 -0.005 2.159 -0.045 0.106 1.000
610.000 1.000 -0.011 -0.026 0.006 0.613 0.013 0.085 1.000
631.000 1.000 -0.006 -0.030 0.007 0.862 0.011 0.087 1.000
611.000 1.000 -0.007 -0.025 0.006 0.625 0.012 0.083 1.000
612.000 1.000 -0.004 -0.025 0.005 0.636 0.010 0.082 1.000
613.000 1.000 -0.004 -0.024 0.003 0.648 0.008 0.081 1.000
614.000 1.000 -0.007 -0.025 0.005 0.660 0.010 0.082 1.000
615.000 1.000 -0.009 -0.024 0.006 0.672 0.012 0.081 1.000
620.000 1.000 -0.003 -0.023 0.008 0.731 0.013 0.079 1.000
622.000 1.000 0.004 -0.027 0.003 0.754 0.005 0.083 1.000
623.000 1.000 -0.003 -0.028 0.004 0.766 0.007 0.084 1.000
626.000 1.000 -0.002 -0.027 0.011 0.803 0.015 0.083 1.000
663.000 0.999 -0.014 -0.046 0.007 1.241 0.009 0.114 1.000
627.000 1.000 0.005 -0.028 0.011 0.815 0.014 0.084 1.000
671.000 0.999 -0.011 -0.045 0.006 1.338 0.004 0.112 1.000
628.000 1.000 -0.001 -0.029 0.009 0.826 0.013 0.085 1.000
637.000 0.999 -0.005 -0.033 0.004 0.933 0.004 0.090 1.000
629.000 0.999 -0.004 -0.031 0.007 0.837 0.010 0.088 1.000
630.000 1.000 -0.006 -0.030 0.007 0.850 0.011 0.087 1.000
638.000 0.999 -0.000 -0.035 0.000 0.944 -0.003 0.092 1.000
632.000 1.000 -0.006 -0.030 0.008 0.873 0.012 0.086 1.000
633.000 1.000 -0.001 -0.030 0.009 0.885 0.012 0.086 1.000
634.000 0.999 -0.001 -0.031 0.009 0.897 0.013 0.087 1.000
710.000 0.999 -0.010 -0.048 0.003 1.806 -0.009 0.118 1.000
635.000 0.999 -0.008 -0.033 0.007 0.909 0.011 0.091 1.000
962.000 0.997 0.017 -0.068 0.008 4.788 -0.017 0.187 1.000
638.000 0.999 0.000 -0.035 0.000 0.944 -0.003 0.092 1.000
639.000 0.999 -0.004 -0.035 0.004 0.956 0.003 0.093 1.000
640.000 0.999 -0.007 -0.036 0.007 0.968 0.009 0.095 1.000
642.000 0.999 -0.009 -0.037 0.007 0.992 0.009 0.096 1.000
769.000 0.998 -0.001 -0.067 -0.004 2.487 -0.049 0.195 1.000
642.000 0.999 -0.009 -0.037 0.007 0.992 0.009 0.096 1.000
643.000 0.999 -0.012 -0.037 0.007 1.003 0.010 0.097 1.000
643.000 0.999 -0.013 -0.038 0.007 1.003 0.010 0.098 1.000
644.000 0.999 -0.007 -0.038 0.007 1.015 0.008 0.097 1.000
646.000 0.999 -0.006 -0.039 0.005 1.038 0.006 0.099 1.000
647.000 0.999 -0.010 -0.039 0.006 1.050 0.008 0.099 1.000
648.000 0.999 -0.012 -0.039 0.005 1.062 0.006 0.099 1.000
887.000 0.998 -0.002 -0.065 0.017 3.897 0.059 0.179 1.000
648.000 0.999 -0.012 -0.039 0.005 1.062 0.006 0.100 1.000
649.000 0.999 -0.013 -0.038 0.007 1.074 0.010 0.098 1.000
651.000 0.999 -0.013 -0.039 0.008 1.099 0.010 0.099 1.000
652.000 0.999 -0.012 -0.039 0.007 1.111 0.008 0.099 1.000
653.000 0.999 -0.013 -0.041 0.005 1.121 0.005 0.104 1.000
654.000 0.999 -0.012 -0.043 0.006 1.133 0.007 0.107 1.000
656.000 0.999 -0.007 -0.040 0.009 1.159 0.012 0.099 1.000
657.000 0.999 -0.009 -0.040 0.011 1.171 0.016 0.100 1.000
659.000 0.999 -0.011 -0.042 0.010 1.194 0.014 0.105 1.000
660.000 0.999 -0.010 -0.042 0.010 1.206 0.014 0.105 1.000
662.000 0.999 -0.010 -0.043 0.011 1.230 0.017 0.107 1.000
664.000 0.999 -0.014 -0.046 0.008 1.252 0.010 0.113 1.000
665.000 0.999 -0.007 -0.046 0.010 1.265 0.014 0.113 1.000
666.000 0.999 -0.008 -0.047 0.010 1.277 0.014 0.114 1.000
667.000 0.999 -0.010 -0.048 0.009 1.290 0.012 0.117 1.000
1010.000 0.995 0.019 -0.096 0.020 5.345 0.091 0.461 1.000
668.000 0.999 -0.015 -0.047 0.008 1.301 0.010 0.116 1.000
670.000 0.999 -0.013 -0.046 0.008 1.326 0.009 0.113 1.000
672.000 0.999 -0.007 -0.045 0.006 1.351 0.003 0.110 1.000
953.000 0.997 0.015 -0.069 0.009 4.681 -0.014 0.194 1.000
673.000 0.999 -0.008 -0.045 0.007 1.362 0.007 0.109 1.000
674.000 0.999 -0.010 -0.045 0.008 1.374 0.009 0.109 1.000
1095.000 0.997 0.015 -0.078 0.014 6.418 0.016 0.219 1.000
676.000 0.999 -0.008 -0.045 0.006 1.398 0.003 0.111 1.000
677.000 0.999 -0.006 -0.045 0.006 1.410 0.004 0.110 1.000
678.000 0.999 -0.010 -0.046 0.006 1.422 0.003 0.111 1.000
679.000 0.999 -0.014 -0.045 0.006 1.434 0.003 0.111 1.000
679.000 0.999 -0.014 -0.046 0.006 1.434 0.003 0.111 1.000
833.000 0.998 -0.003 -0.056 0.011 3.246 0.024 0.126 1.000
680.000 0.999 -0.015 -0.045 0.005 1.446 0.000 0.111 1.000
693.000 0.999 -0.012 -0.046 0.007 1.603 0.003 0.112 1.000
681.000 0.999 -0.012 -0.046 0.005 1.458 -0.001 0.112 1.000
1089.000 0.995 0.023 -0.093 0.012 6.331 -0.007 0.416 1.000
681.000 0.999 -0.012 -0.046 0.005 1.458 -0.001 0.112 1.000
682.000 0.999 -0.012 -0.046 0.005 1.470 -0.001 0.111 1.000
682.000 0.999 -0.012 -0.046 0.005 1.470 -0.001 0.111 1.000
685.000 0.999 -0.007 -0.045 0.004 1.505 -0.004 0.110 1.000
685.000 0.999 -0.008 -0.045 0.004 1.505 -0.004 0.110 1.000
686.000 0.999 -0.009 -0.045 0.005 1.517 -0.002 0.109 1.000
687.000 0.999 -0.009 -0.045 0.006 1.530 0.003 0.108 1.000
1060.000 0.996 0.018 -0.089 0.017 5.973 0.058 0.363 1.000
688.000 0.999 -0.009 -0.045 0.006 1.542 0.002 0.109 1.000
689.000 0.999 -0.010 -0.047 0.005 1.553 -0.002 0.114 1.000
690.000 0.999 -0.011 -0.047 0.005 1.566 -0.001 0.114 1.000
691.000 0.999 -0.011 -0.046 0.006 1.578 0.003 0.113 1.000
692.000 0.999 -0.013 -0.045 0.008 1.591 0.006 0.110 1.000
692.000 0.999 -0.013 -0.045 0.007 1.591 0.006 0.110 1.000
693.000 0.999 -0.012 -0.046 0.007 1.603 0.003 0.112 1.000
695.000 0.999 -0.007 -0.047 0.006 1.626 0.000 0.113 1.000
696.000 0.999 -0.007 -0.047 0.004 1.638 -0.004 0.114 1.000
728.000 0.999 -0.013 -0.040 0.008 2.022 0.006 0.087 1.000
697.000 0.999 -0.008 -0.047 0.005 1.651 -0.001 0.113 1.000
697.000 0.999 -0.008 -0.047 0.005 1.651 -0.001 0.114 1.000
698.000 0.999 -0.009 -0.046 0.007 1.664 0.003 0.110 1.000
698.000 0.999 -0.009 -0.046 0.007 1.664 0.003 0.110 1.000
862.000 0.998 -0.001 -0.059 0.018 3.595 0.068 0.138 1.000
699.000 0.999 -0.012 -0.045 0.009 1.676 0.009 0.109 1.000
699.000 0.999 -0.013 -0.046 0.009 1.676 0.009 0.110 1.000
1080.000 0.995 0.015 -0.094 0.017 6.219 0.045 0.423 1.000
700.000 0.999 -0.016 -0.046 0.007 1.687 0.005 0.113 1.000
700.000 0.999 -0.017 -0.046 0.007 1.687 0.005 0.113 1.000
701.000 0.999 -0.015 -0.045 0.005 1.699 -0.001 0.110 1.000
701.000 0.999 -0.016 -0.045 0.005 1.699 -0.001 0.109 1.000
830.000 0.998 0.000 -0.056 0.012 3.210 0.030 0.128 1.000
702.000 0.999 -0.013 -0.046 0.004 1.711 -0.005 0.111 1.000
702.000 0.999 -0.013 -0.046 0.004 1.711 -0.005 0.111 1.000
703.000 0.999 -0.015 -0.047 0.003 1.723 -0.008 0.115 1.000
1081.000 0.995 0.017 -0.096 0.016 6.230 0.032 0.448 1.000
704.000 0.999 -0.014 -0.046 0.004 1.735 -0.004 0.110 1.000
1084.000 0.995 0.015 -0.097 0.014 6.266 0.012 0.467 1.000
705.000 0.999 -0.010 -0.045 0.006 1.747 -0.000 0.107 1.000
706.000 0.999 -0.008 -0.045 0.006 1.759 0.000 0.106 1.000
707.000 0.999 -0.010 -0.045 0.005 1.770 -0.004 0.106 1.000
708.000 0.999 -0.007 -0.044 0.006 1.783 -0.001 0.102 1.000
709.000 0.999 -0.005 -0.045 0.005 1.795 -0.003 0.107 1.000
709.000 0.999 -0.005 -0.045 0.005 1.795 -0.003 0.106 1.000
710.000 0.999 -0.010 -0.048 0.003 1.806 -0.009 0.118 1.000
711.000 0.999 -0.016 -0.048 0.004 1.818 -0.007 0.118 1.000
713.000 0.999 -0.014 -0.044 0.006 1.843 0.002 0.103 1.000
715.000 0.999 -0.014 -0.044 0.007 1.867 0.002 0.103 1.000
716.000 0.999 -0.016 -0.044 0.005 1.878 -0.004 0.103 1.000
895.000 0.998 -0.008 -0.067 0.017 3.992 0.056 0.198 1.000
717.000 0.999 -0.014 -0.043 0.006 1.891 -0.002 0.097 1.000
778.000 0.998 0.001 -0.069 -0.001 2.589 -0.035 0.205 1.000
719.000 0.999 -0.009 -0.042 0.007 1.916 0.002 0.095 1.000
720.000 0.999 -0.007 -0.042 0.007 1.928 0.001 0.095 1.000
721.000 0.999 -0.010 -0.043 0.006 1.939 -0.003 0.097 1.000
723.000 0.999 -0.017 -0.040 0.009 1.964 0.012 0.089 1.000
756.000 0.998 -0.003 -0.059 -0.002 2.340 -0.035 0.159 1.000
724.000 0.999 -0.015 -0.040 0.010 1.976 0.012 0.085 1.000
726.000 0.999 -0.008 -0.042 0.008 1.999 0.005 0.094 1.000
727.000 0.999 -0.010 -0.041 0.007 2.010 0.004 0.090 1.000
729.000 0.999 -0.012 -0.041 0.005 2.034 -0.004 0.088 1.000
730.000 0.999 -0.007 -0.042 0.003 2.045 -0.014 0.092 1.000
731.000 0.999 -0.008 -0.043 0.001 2.056 -0.022 0.096 1.000
900.000 0.997 -0.009 -0.071 0.015 4.050 0.039 0.229 1.000
732.000 0.999 -0.013 -0.042 0.002 2.068 -0.015 0.093 1.000
733.000 0.999 -0.014 -0.042 0.001 2.079 -0.021 0.093 1.000
735.000 0.999 -0.011 -0.043 -0.002 2.102 -0.034 0.098 1.000
736.000 0.999 -0.005 -0.042 -0.003 2.114 -0.038 0.092 1.000
911.000 0.997 -0.006 -0.077 0.014 4.177 0.031 0.273 1.000
737.000 0.999 -0.003 -0.043 -0.004 2.125 -0.042 0.094 1.000
738.000 0.999 -0.004 -0.043 -0.004 2.137 -0.043 0.097 1.000
1096.000 0.997 0.020 -0.076 0.015 6.431 0.034 0.198 1.000
739.000 0.999 -0.007 -0.044 -0.005 2.148 -0.044 0.102 1.000
1074.000 0.995 0.026 -0.091 0.017 6.147 0.056 0.384 1.000
742.000 0.999 -0.008 -0.048 -0.003 2.181 -0.038 0.116 1.000
743.000 0.999 -0.009 -0.050 -0.001 2.192 -0.029 0.124 1.000
744.000 0.999 -0.012 -0.050 0.000 2.204 -0.025 0.125 1.000
745.000 0.999 -0.011 -0.051 0.002 2.216 -0.020 0.127 1.000
746.000 0.999 -0.008 -0.051 0.002 2.227 -0.017 0.128 1.000
896.000 0.997 -0.007 -0.070 0.015 4.003 0.040 0.218 1.000
747.000 0.999 -0.004 -0.053 0.001 2.239 -0.023 0.133 1.000
749.000 0.999 -0.006 -0.054 0.000 2.261 -0.025 0.139 1.000
750.000 0.999 -0.005 -0.055 0.001 2.272 -0.024 0.141 1.000
892.000 0.998 -0.005 -0.067 0.016 3.956 0.050 0.199 1.000
751.000 0.998 -0.004 -0.055 0.000 2.283 -0.027 0.145 1.000
927.000 0.997 0.011 -0.075 0.018 4.371 0.066 0.252 1.000
752.000 0.998 -0.003 -0.056 0.000 2.295 -0.027 0.146 1.000
753.000 0.998 -0.001 -0.056 0.001 2.306 -0.022 0.147 1.000
929.000 0.997 0.007 -0.075 0.013 4.393 0.027 0.256 1.000
754.000 0.998 -0.002 -0.058 -0.000 2.318 -0.029 0.153 1.000
755.000 0.998 -0.003 -0.058 -0.001 2.329 -0.033 0.155 1.000
757.000 0.998 -0.003 -0.060 -0.001 2.352 -0.034 0.163 1.000
758.000 0.998 0.001 -0.058 0.002 2.365 -0.022 0.155 1.000
964.000 0.997 0.023 -0.069 0.006 4.811 -0.036 0.192 1.000
760.000 0.998 -0.003 -0.060 0.001 2.387 -0.025 0.162 1.000
882.000 0.998 0.001 -0.062 0.015 3.838 0.040 0.158 1.000
761.000 0.998 -0.004 -0.061 0.001 2.398 -0.026 0.166 1.000
763.000 0.998 -0.004 -0.062 0.001 2.420 -0.025 0.173 1.000
765.000 0.998 0.002 -0.063 0.000 2.443 -0.029 0.175 1.000
766.000 0.998 0.002 -0.063 0.001 2.454 -0.026 0.175 1.000
767.000 0.998 0.001 -0.064 0.000 2.465 -0.027 0.180 1.000
770.000 0.998 0.000 -0.068 -0.003 2.498 -0.045 0.199 1.000
872.000 0.998 0.002 -0.058 0.021 3.718 0.092 0.133 1.000
771.000 0.998 -0.001 -0.068 -0.002 2.510 -0.040 0.201 1.000
839.000 0.998 -0.003 -0.055 0.011 3.319 0.021 0.120 1.000
772.000 0.998 -0.003 -0.070 -0.003 2.520 -0.046 0.208 1.000
773.000 0.998 -0.002 -0.069 -0.003 2.531 -0.043 0.206 1.000
773.000 0.998 -0.002 -0.070 -0.003 2.531 -0.043 0.206 1.000
774.000 0.998 0.000 -0.070 -0.002 2.543 -0.041 0.207 1.000
774.000 0.998 0.000 -0.070 -0.002 2.543 -0.041 0.206 1.000
775.000 0.998 0.001 -0.069 -0.002 2.555 -0.040 0.205 1.000
775.000 0.998 0.001 -0.070 -0.002 2.555 -0.039 0.205 1.000
777.000 0.998 -0.000 -0.070 -0.001 2.577 -0.037 0.207 1.000
777.000 0.998 0.000 -0.070 -0.001 2.577 -0.037 0.208 1.000
1017.000 0.994 0.020 -0.100 0.025 5.427 0.139 0.497 1.000
778.000 0.998 0.001 -0.070 -0.001 2.589 -0.034 0.206 1.000
780.000 0.998 -0.000 -0.070 0.001 2.613 -0.024 0.209 1.000
791.000 0.998 -0.004 -0.066 0.005 2.741 -0.007 0.187 1.000
848.000 0.998 -0.002 -0.055 0.015 3.427 0.050 0.120 1.000
783.000 0.997 -0.003 -0.071 0.001 2.646 -0.027 0.215 1.000
784.000 0.997 -0.003 -0.072 0.001 2.657 -0.024 0.218 1.000
785.000 0.998 -0.001 -0.069 0.002 2.670 -0.022 0.204 1.000
786.000 0.998 0.002 -0.069 0.003 2.682 -0.017 0.200 1.000
787.000 0.998 -0.002 -0.069 0.004 2.694 -0.012 0.201 1.000
788.000 0.998 -0.004 -0.068 0.005 2.705 -0.004 0.197 1.000
789.000 0.998 -0.003 -0.068 0.005 2.717 -0.004 0.198 1.000
790.000 0.998 -0.003 -0.068 0.006 2.729 -0.001 0.195 1.000
910.000 0.997 -0.005 -0.077 0.013 4.166 0.025 0.270 1.000
794.000 0.998 -0.008 -0.066 0.005 2.776 -0.009 0.185 1.000
795.000 0.998 -0.003 -0.065 0.007 2.788 0.002 0.178 1.000
797.000 0.998 -0.004 -0.064 0.007 2.812 0.003 0.175 1.000
799.000 0.998 -0.007 -0.064 0.007 2.835 0.001 0.174 1.000
800.000 0.998 -0.006 -0.062 0.007 2.847 0.006 0.166 1.000
801.000 0.998 -0.001 -0.062 0.008 2.860 0.008 0.163 1.000
802.000 0.998 0.002 -0.062 0.007 2.872 0.003 0.163 1.000
804.000 0.998 -0.004 -0.064 0.006 2.894 -0.002 0.174 1.000
805.000 0.998 -0.005 -0.062 0.008 2.907 0.012 0.161 1.000
806.000 0.998 0.002 -0.062 0.008 2.919 0.011 0.161 1.000
975.000 0.997 0.024 -0.074 0.006 4.937 -0.044 0.235 1.000
807.000 0.998 0.005 -0.060 0.009 2.932 0.012 0.153 1.000
811.000 0.998 -0.004 -0.060 0.008 2.980 0.009 0.154 1.000
812.000 0.998 -0.004 -0.059 0.010 2.993 0.020 0.147 1.000
880.000 0.998 -0.001 -0.061 0.016 3.815 0.053 0.152 1.000
813.000 0.998 0.000 -0.057 0.013 3.006 0.034 0.134 1.000
814.000 0.998 0.003 -0.057 0.013 3.018 0.039 0.134 1.000
816.000 0.998 -0.002 -0.058 0.010 3.041 0.021 0.138 1.000
817.000 0.998 -0.000 -0.057 0.010 3.053 0.018 0.136 1.000
819.000 0.998 -0.004 -0.059 0.009 3.077 0.012 0.144 1.000
820.000 0.998 -0.008 -0.059 0.008 3.088 0.008 0.145 1.000
821.000 0.998 -0.006 -0.058 0.010 3.100 0.018 0.139 1.000
974.000 0.997 0.022 -0.074 0.006 4.925 -0.045 0.239 1.000
825.000 0.998 -0.001 -0.058 0.006 3.149 -0.009 0.141 1.000
826.000 0.998 -0.000 -0.058 0.007 3.161 -0.001 0.139 1.000
827.000 0.998 -0.003 -0.056 0.010 3.174 0.017 0.124 1.000
828.000 0.998 -0.002 -0.056 0.012 3.186 0.028 0.124 1.000
829.000 0.998 -0.002 -0.056 0.012 3.199 0.030 0.126 1.000
831.000 0.998 -0.001 -0.056 0.012 3.222 0.033 0.126 1.000
832.000 0.998 -0.004 -0.056 0.011 3.234 0.026 0.128 1.000
834.000 0.998 -0.002 -0.055 0.012 3.259 0.030 0.117 1.000
835.000 0.998 0.001 -0.054 0.012 3.271 0.029 0.115 1.000
868.000 0.998 -0.000 -0.058 0.018 3.669 0.071 0.132 1.000
836.000 0.998 0.001 -0.055 0.011 3.282 0.025 0.121 1.000
837.000 0.998 0.001 -0.056 0.009 3.294 0.013 0.126 1.000
838.000 0.998 -0.000 -0.056 0.010 3.306 0.016 0.124 1.000
894.000 0.998 -0.007 -0.068 0.015 3.980 0.044 0.203 1.000
842.000 0.998 -0.001 -0.056 0.010 3.355 0.018 0.124 1.000
843.000 0.998 -0.005 -0.056 0.011 3.367 0.020 0.127 1.000
1023.000 0.995 0.021 -0.098 0.023 5.505 0.117 0.473 1.000
846.000 0.998 -0.001 -0.056 0.011 3.402 0.023 0.121 1.000
847.000 0.998 -0.001 -0.056 0.013 3.414 0.036 0.125 1.000
1053.000 0.995 0.015 -0.093 0.015 5.881 0.030 0.414 1.000
849.000 0.998 -0.002 -0.056 0.015 3.439 0.049 0.124 1.000
944.000 0.997 0.008 -0.073 0.008 4.572 -0.025 0.234 1.000
852.000 0.998 -0.000 -0.058 0.014 3.474 0.041 0.134 1.000
987.000 0.996 0.029 -0.080 0.006 5.077 -0.039 0.293 1.000
853.000 0.998 -0.002 -0.057 0.016 3.487 0.057 0.131 1.000
854.000 0.998 -0.005 -0.058 0.019 3.499 0.074 0.135 1.000
856.000 0.998 -0.004 -0.058 0.020 3.523 0.081 0.135 1.000
857.000 0.998 -0.003 -0.058 0.018 3.535 0.071 0.136 1.000
859.000 0.998 -0.003 -0.059 0.018 3.559 0.069 0.140 1.000
861.000 0.998 -0.003 -0.059 0.018 3.583 0.069 0.141 1.000
863.000 0.998 0.000 -0.059 0.016 3.607 0.057 0.139 1.000
866.000 0.998 -0.000 -0.058 0.017 3.645 0.062 0.133 1.000
867.000 0.998 -0.002 -0.058 0.018 3.657 0.067 0.133 1.000
870.000 0.998 0.002 -0.057 0.021 3.694 0.086 0.126 1.000
871.000 0.998 0.001 -0.058 0.021 3.706 0.086 0.130 1.000
873.000 0.998 0.003 -0.057 0.021 3.731 0.092 0.127 1.000
877.000 0.998 -0.002 -0.060 0.018 3.778 0.069 0.148 1.000
879.000 0.998 -0.003 -0.061 0.018 3.803 0.065 0.155 1.000
883.000 0.998 -0.001 -0.062 0.014 3.850 0.035 0.163 1.000
884.000 0.998 -0.001 -0.062 0.014 3.863 0.035 0.160 1.000
885.000 0.998 -0.000 -0.063 0.015 3.874 0.041 0.165 1.000
886.000 0.998 -0.002 -0.063 0.017 3.886 0.057 0.168 1.000
888.000 0.998 -0.004 -0.066 0.016 3.909 0.051 0.189 1.000
889.000 0.998 -0.007 -0.066 0.017 3.921 0.057 0.186 1.000
890.000 0.998 -0.007 -0.066 0.016 3.933 0.049 0.191 1.000
891.000 0.998 -0.005 -0.067 0.015 3.944 0.046 0.197 1.000
893.000 0.998 -0.008 -0.068 0.015 3.968 0.044 0.204 1.000
897.000 0.997 -0.009 -0.071 0.014 4.014 0.031 0.227 1.000
899.000 0.997 -0.006 -0.071 0.014 4.038 0.035 0.229 1.000
901.000 0.997 -0.009 -0.072 0.014 4.061 0.035 0.232 1.000
902.000 0.997 -0.008 -0.073 0.014 4.073 0.034 0.239 1.000
903.000 0.997 -0.007 -0.073 0.013 4.084 0.028 0.243 1.000
904.000 0.997 -0.007 -0.074 0.013 4.096 0.027 0.245 1.000
906.000 0.997 -0.009 -0.074 0.012 4.120 0.020 0.246 1.000
908.000 0.997 -0.006 -0.074 0.014 4.143 0.031 0.252 1.000
909.000 0.997 -0.006 -0.076 0.012 4.154 0.020 0.266 1.000
914.000 0.997 -0.004 -0.076 0.018 4.214 0.066 0.265 1.000
918.000 0.997 -0.001 -0.077 0.015 4.261 0.044 0.272 1.000
920.000 0.997 0.004 -0.078 0.016 4.284 0.049 0.278 1.000
924.000 0.997 0.001 -0.078 0.011 4.332 0.004 0.282 1.000
926.000 0.997 0.006 -0.077 0.014 4.357 0.033 0.267 1.000
928.000 0.997 0.013 -0.075 0.016 4.382 0.051 0.253 1.000
930.000 0.997 0.006 -0.075 0.013 4.405 0.019 0.255 1.000
932.000 0.997 0.010 -0.074 0.015 4.430 0.037 0.241 1.000
